

2.11.2022-2:21:55 -- Event - program started
2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:3 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Input/output error



2.11.2022-2:52:4 -- Error - Unknown error



2.11.2022-2:52:4 -- Error - Unknown error



2.11.2022-2:52:4 -- Error - ******************End SnapShot******************



2.11.2022-2:52:7 -- Error - ******************Start SnapShot****************



2.11.2022-2:52:7 -- Error - Unknown error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:7 -- Error - Input/output error



2.11.2022-2:52:8 -- Error - Input/output error



2.11.2022-2:52:8 -- Error - Input/output error



2.11.2022-2:52:8 -- Error - Input/output error



2.11.2022-2:52:8 -- Error - Input/output error



2.11.2022-2:52:8 -- Error - Input/output error



2.11.2022-2:52:8 -- Error - Input/output error



2.11.2022-2:52:8 -- Error - Unknown error



2.11.2022-2:52:8 -- Error - Unknown error



2.11.2022-2:52:8 -- Error - ******************End SnapShot******************



2.11.2022-2:52:14 -- Error - ******************Start Long_SnapShot************



2.11.2022-2:52:14 -- Error - Unknown error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error



2.11.2022-2:52:14 -- Error - Input/output error
